StoreProductID|Stock|Price|Cost|DistributorID
14429733|43|1064.7460|967.9509|16
10848784|144|16.1215|14.6559|16
13636547|17|1542.9414|1402.6740|16
13326285|24|426.8718|388.0653|16
12655913|19|582.1038|529.1853|16
13028353|50|517.4238|470.3853|16
10867260|10|3.4604|3.1458|16
11020010|11|25.8558|23.5053|16
13830388|16|7.3250|6.6591|16
13314636|819|12.5156|11.3778|16
12264902|223|193.8136|176.1942|16
14429738|26|1803.1976|1639.2705|16
13323703|17|64.6638|58.7853|16
10971765|46|77.1794|70.1631|16
15270223|25|1994.5048|1813.1862|16
15257576|25|2432.1944|2211.0858|16
15357284|45|679.0268|617.2971|16
10746636|39|58.0341|52.7583|16
15358304|10|1811.6868|1646.9880|16
15357675|704|90.5358|82.3053|16
10961554|1401|7.7939|7.0854|16
10994317|43|57.2095|52.0086|16
15356584|14|723.3164|657.5604|16
15448424|32|269.8288|245.2989|16
15358387|10|90.5520|82.3200|16
13910213|38|60.3141|54.8310|16
14100483|26|130.1362|118.3056|16
10844593|812|44.7733|40.7030|34
11528423|109|0.6820|0.6200|34
11534300|82|2.1995|1.9995|34
11534302|88|2.1995|1.9995|34
11528413|94|0.6820|0.6200|34
11528415|75|0.6820|0.6200|34
10182849|83|1.1765|1.0695|34
10182851|75|1.3470|1.2245|34
10182865|35|4.4501|4.0455|34
8488777|117|0.8014|0.7285|34
12775508|825|1.7732|1.6120|34
8537543|88|4.6888|4.2625|34
7312074|212|2.0460|1.8600|34
12777718|418|2.0119|1.8290|34
12753100|168|2.0460|1.8600|34
12180481|22|20.4635|18.6032|9
12271029|42|82.2483|74.7712|9
10772447|203|8.6240|7.8400|9
12324786|10|18.2090|16.5536|9
12324721|20|25.6872|23.3520|9
12739755|68|128.7194|117.0176|9
12354325|768|22.8413|20.7648|9
12396159|120|15.9421|14.4928|9
12334906|67|114.4528|104.0480|9
12801412|13|437.1136|397.3760|9
10858906|34|39.9168|36.2880|9
10883744|95|46.6805|42.4368|9
12901879|16|82.0512|74.5920|9
12981109|91|99.0158|90.0144|9
12984139|13|583.7093|530.6448|9
12990367|2543|636.0939|578.2672|9
12415441|27|73.8830|67.1664|9
13077640|13|494.1922|449.2656|9
9930827|47|31.5269|28.6608|9
13229572|151|863.8907|785.3552|9
13227570|18|26.5742|24.1584|9
13224377|508|1358.2800|1234.8000|9
15030766|12|67.1810|61.0736|10
11016861|1324|100.1986|91.0896|10
15091754|7418|418.5104|380.4640|10
15093646|1040|526.0024|478.1840|10
15093309|417|609.1747|553.7952|10
9911120|16|360.2491|327.4992|10
13624118|17|1381.6880|1256.0800|10
14177966|624|458.2917|416.6288|10
12898086|25|1580.8901|1437.1728|10
16026878|129|268.3666|243.9696|10
13946014|10|712.1576|647.4160|10
15218841|16|908.9819|826.3472|10
12154898|99|162.5501|147.7728|10
15248370|10|145.2528|132.0480|10
15249100|16|487.6502|443.3184|10
15306406|1684|25.0589|22.7808|10
15248414|15|715.2006|650.1824|10
15241459|24|432.3211|393.0192|10
15249522|41|186.7712|169.7920|10
14685347|286|18.1597|16.5088|10
10978509|638|165.3590|150.3264|10
14838915|420|217.3494|197.5904|10
15381492|10|999.2998|908.4544|10
15397764|11|882.6787|802.4352|10
14421792|567|20.0446|18.2224|10
14809606|15|2.4723|2.2475|34
15174811|111|74.4233|67.6575|34
15191676|100|54.5430|49.5845|34
14843810|18|2.9838|2.7125|34
14882684|19|254.8975|231.7250|34
15133474|33|11.6281|10.5710|34
15267910|236|7.0758|6.4325|34
15358373|11|59.7773|54.3430|34
13294526|127|50.9284|46.2985|34
15403053|14|79.0438|71.8580|34
14109468|37|148.7613|135.2375|34
15434412|18|232.8689|211.6990|34
16020690|22|58.7429|53.4026|43
9986405|140|8.6502|7.8638|43
9993177|139|138.4782|125.8893|43
9996909|135|212.6528|193.3207|43
10750409|290|269.6777|245.1615|43
10750398|370|269.6777|245.1615|43
10750453|1063|54.5383|49.5803|43
9956405|283|14.8440|13.4945|43
10006101|178|32.0840|29.1673|43
10026230|2755|28.1658|25.6053|43
9927869|52|423.5424|385.0385|43
10834532|581|12.8246|11.6587|43
9961501|4986|18.9430|17.2209|43
10034652|205|127.7183|116.1075|43
10038002|1736|57.5071|52.2792|43
9947255|89|92.0476|83.6796|43
9964489|109|259.4301|235.8455|43
10032103|90|118.8571|108.0519|43
10013410|267|114.2457|103.8597|43
9955443|159|156.5472|142.3156|43
10738003|189|119.1736|108.3396|43
10011940|34|82.3576|74.8705|43
9974683|21|150.9863|137.2603|43
9990955|125|75.4706|68.6096|43
10024729|23|49.3844|44.8949|43
10011718|188|75.4706|68.6096|43
10020565|194|75.4555|68.5959|43
7812363|12|80.4738|73.1580|43
10027178|10|9.3434|8.4940|43
9944239|78|9.3735|8.5214|43
11016104|1064|6.4198|5.8362|43
9960820|31|12.4930|11.3573|43
10911013|509|9.9161|9.0146|43
10911015|776|56.7386|51.5805|43
9997747|23|41.9549|38.1408|43
10773061|11|41.7590|37.9627|43
10845475|15|38.5943|35.0857|43
9952172|1217|28.5577|25.9615|43
10028318|937|5.2745|4.7950|43
15251539|30|21.6255|19.6595|43
10897752|24|63.4447|57.6770|43
10016409|11|120.3340|109.3945|43
10002971|525|90.0282|81.8438|43
9931519|526|90.1035|81.9123|43
10842080|21|77.2639|70.2399|43
10737306|82|9.4338|8.5762|43
10733358|10258|7.6104|6.9185|43
12740681|15|63.2488|57.4989|43
12737847|124|52.2628|47.5116|43
10737615|146|20.9322|19.0293|43
10835877|737|90.9022|82.6384|43
9940677|419|30.4263|27.6603|43
10733309|670|197.4773|179.5248|43
10733327|2228|68.3575|62.1432|43
10842093|11|41.9247|38.1134|43
9974946|15|36.9064|33.5513|43
13283803|26|80.3231|73.0210|43
10862810|25|90.4200|82.2000|43
9982105|76|28.6933|26.0848|43
12732086|20|134.5902|122.3547|43
12743466|466|58.0346|52.7587|43
10862816|13|56.9345|51.7586|43
10836425|636|13.2616|12.0560|43
9976274|60|59.0141|53.6492|43
12730170|76|75.3500|68.5000|43
9942042|21|43.4770|39.5245|43
10018168|97|11.1367|10.1243|43
10027016|182|11.1367|10.1243|43
10752423|24|93.2080|84.7345|43
10809108|78|12.7944|11.6313|43
10809110|1502|9.4338|8.5762|43
16039010|220|79.0572|71.8702|43
10860863|37|138.5837|125.9852|43
10738930|45|40.8096|37.0996|43
10862881|24|153.4126|139.4660|43
12742187|64|144.7474|131.5885|43
12738915|489|14.0452|12.7684|43
12742065|52|7.4446|6.7678|43
10036657|246|80.7451|73.4046|43
12734999|58|37.0571|33.6883|43
11023969|22|50.9818|46.3471|43
11024014|43|34.1034|31.0031|43
11023987|22|18.5662|16.8784|43
11024204|10|39.1820|35.6200|43
11024044|13|41.4425|37.6750|43
11024121|10|38.3079|34.8254|43
12727745|269|53.1971|48.3610|43
12741881|53|9.1776|8.3433|43
12730718|112|7.0678|6.4253|43
9925371|23|4.8525|4.4114|43
10835874|11|166.7797|151.6179|43
10734032|251|33.1088|30.0989|43
10838915|168|184.1253|167.3866|43
10757528|260|228.9585|208.1441|43
10840602|26|19.1841|17.4401|43
12731732|94|87.8581|79.8710|43
10756395|12|70.7537|64.3215|43
10839130|68|105.6859|96.0781|43
13288099|31|37.6750|34.2500|43
7693575|27|179.3330|163.0300|43
1762395|15|506.2013|460.1830|43
9977131|63|498.0635|452.7850|43
10881354|34|218.5150|198.6500|43
10862718|54|42.1357|38.3052|43
10839094|27|105.4900|95.9000|43
10760488|406|138.2673|125.6975|43
10760497|339|64.1530|58.3209|43
11024210|31|82.1315|74.6650|43
10741949|23|18.0991|16.4537|43
10025877|11|19.4252|17.6593|43
10783954|1339|9.4489|8.5899|43
16091851|426|44.4113|40.3739|43
16058483|878|50.6051|46.0046|43
12739367|699|49.4296|44.9360|43
12740559|412|103.6515|94.2286|43
10862916|4034|30.8182|28.0165|43
10911022|543|12.0560|10.9600|43
10846689|42|81.1520|73.7745|43
10840299|77|7.4295|6.7541|43
10835892|481|190.9972|173.6338|43
10737638|225|17.1497|15.5906|43
10737640|60|10.9559|9.9599|43
9975126|16|3.4661|3.1510|43
10775090|99|198.6226|180.5660|43
10862693|29|34.2692|31.1538|43
10767950|140|98.6784|89.7076|43
10767949|156|98.8592|89.8720|43
13297913|46|37.6992|34.2720|9
13303812|110|30.8370|28.0336|9
13299456|12|415.5906|377.8096|9
13328550|39|29.9869|27.2608|9
12808312|37|923.9261|839.9328|9
13020865|287|141.3597|128.5088|9
13617158|191|86.9915|79.0832|9
13614025|56|166.0366|150.9424|9
13613263|74|106.4818|96.8016|9
13614085|145|1070.1522|972.8656|9
13825755|203|46.5080|42.2800|9
13825441|16|500.7341|455.2128|9
13829793|29|38.5986|35.0896|9
13829935|28|89.0120|80.9200|9
12740376|13|10.6445|9.6768|9
13921912|160|666.0315|605.4832|9
13938818|21|1371.9922|1247.2656|9
13330870|427|513.9042|467.1856|9
13988195|12|350.1590|318.3264|9
10928302|110|3.7946|3.4496|9
14020909|344|29.6050|26.9136|9
14015848|497|41.1242|37.3856|9
14020911|236|46.0522|41.8656|9
14005116|26|557.7880|507.0800|9
14021442|28|3577.7773|3252.5248|9
14051369|20|4.7062|4.2784|9
10899986|10|6.3941|5.8128|9
10899985|316|6.0984|5.5440|9
14005113|10|7915.8094|7196.1904|9
14107315|17|13.8477|12.5888|9
12733567|10|1344.0504|1221.8640|9
14121269|10|20.4635|18.6032|9
14056059|105|49.2923|44.8112|9
14124681|26|1228.9693|1117.2448|9
14177549|97|491.7898|447.0816|9
12496608|12|535.3779|486.7072|9
12325951|67|4771.1171|4337.3792|9
14272904|29|37.7608|34.3280|9
14295802|48|535.4888|486.8080|9
14295823|417|770.0123|700.0112|9
14296074|158|29.9622|27.2384|9
14296149|55|39.5595|35.9632|9
14295007|787|606.9078|551.7344|9
14295873|46|663.6168|603.2880|9
14295967|335|75.6571|68.7792|9
14296192|324|34.5453|31.4048|9
14296015|113|37.7731|34.3392|9
14437771|1336|424.2269|385.6608|9
10949818|17|170.1269|154.6608|9
14686005|51|27.7570|25.2336|9
14790935|16|1882.8533|1711.6848|9
14791157|10|41.0133|37.2848|9
10949811|21|1300.9674|1182.6976|9
10808674|543|99.1144|90.1040|9
13940170|42|16.9400|15.4000|9
13939675|229|360.1875|327.4432|9
4453913|83|20.5621|18.6928|9
4454237|24|49.8221|45.2928|9
14112249|126|78.8850|71.7136|9
14821267|25|1550.5952|1409.6320|9
15104166|84|90.3302|82.1184|9
1251257|75|242.7410|220.6736|9
8243265|36|68.3390|62.1264|9
1264514|56|309.4907|281.3552|9
10916502|175|212.1874|192.8976|9
10857295|54|78.6139|71.4672|9
12281425|184|34.3605|31.2368|9
5332588|1000|1.2197|1.1088|9
10991619|32|77.8131|70.7392|9
3737291|188|31.7610|28.8736|9
1058635|10|281.4258|255.8416|9
10016559|12|739.3355|672.1232|9
10862649|88|713.4019|648.5472|9
13229668|102|1086.6240|987.8400|9
12153395|23|41.6293|37.8448|9
14290691|325|14.9565|13.5968|9
11289025|13|146.8421|133.4928|9
10849684|84|10.3242|9.3856|9
11282889|141|11.7410|10.6736|9
12314509|1628|60.4050|54.9136|9
11002677|1364|300.3862|273.0784|9
13321379|1427|543.7062|494.2784|9
13320043|671|619.2155|562.9232|9
13630687|2065|562.1616|511.0560|9
13307798|425|659.5019|599.5472|9
12375326|1966|97.3403|88.4912|9
11076651|165|176.2006|160.1824|9
15446249|17|1096.4184|996.7440|9
13298797|155|393.0819|357.3472|9
9939174|12|31.8472|28.9520|10
9948174|18|17.0386|15.4896|10
9977862|23|17.1987|15.6352|10
9947037|10|488.1923|443.8112|10
13830987|51|15.3014|13.9104|10
13916426|36|20.4389|18.5808|10
13905805|57|20.6730|18.7936|10
13905806|57|20.4389|18.5808|10
12411998|89|20.4389|18.5808|10
12326058|37|20.4389|18.5808|10
13916057|143|110.6706|100.6096|10
13919129|30|84.3797|76.7088|10
11381245|27|198.7586|180.6896|10
13826086|783|482.0939|438.2672|10
13939921|295|13.9586|12.6896|10
13942435|14|155.0349|140.9408|10
13940915|14|175.2643|159.3312|10
13614311|13|24.1349|21.9408|10
13986125|24|158.3120|143.9200|10
10737413|13|28.7795|26.1632|10
10737439|31|28.7795|26.1632|10
14016372|77|374.7744|340.7040|10
14016006|84|675.8629|614.4208|10
13618830|24|628.1229|571.0208|10
14050182|50|26.7590|24.3264|10
14049449|315|26.7590|24.3264|10
14017434|12|4674.8240|4249.8400|10
13828401|32|588.6250|535.1136|10
14003216|348|20.4389|18.5808|10
14107658|47|15.1782|13.7984|10
14107907|49|15.1782|13.7984|10
14107898|49|15.1782|13.7984|10
14107662|50|19.3301|17.5728|10
14108048|50|21.9173|19.9248|10
14108881|14|609.4827|554.0752|10
14122146|28|428.6498|389.6816|10
14122804|22|155.0349|140.9408|10
14121435|17|175.2643|159.3312|10
15070117|971|18.1350|16.4864|10
15453126|40|17.9872|16.3520|10
13958863|284|71.6901|65.1728|10
14108166|55|1809.8203|1645.2912|10
14161707|31|7.3550|6.6864|10
14161705|183|29.3339|26.6672|10
14182830|15|4686.9838|4260.8944|10
14190489|63|25.1821|22.8928|10
14212070|29|330.1514|300.1376|10
14264025|13|1110.4016|1009.4560|10
14295835|287|2699.4352|2454.0320|10
14295898|18|566.5722|515.0656|10
14296196|34|674.7787|613.4352|10
13914762|13|362.7870|329.8064|10
14429808|1500|4.3366|3.9424|10
14431045|1001|10.0038|9.0944|10
14693802|300|17.9379|16.3072|10
14680053|296|18.6771|16.9792|10
14431048|258|2.6611|2.4192|10
14432704|298|2.6242|2.3856|10
14432592|482|2.6611|2.4192|10
14431047|300|4.1395|3.7632|10
14432596|300|7.3797|6.7088|10
14036282|24|989.3453|899.4048|10
6649800|23|96.8106|88.0096|10
11001916|182|73.0946|66.4496|10
14442781|16|14.0325|12.7568|10
14441987|58|5.0389|4.5808|10
14442216|32|26.7590|24.3264|10
14441017|97|26.7590|24.3264|10
12255187|19|58.5077|53.1888|10
14636275|19|131.9472|119.9520|10
14463080|12|390.6302|355.1184|10
14002253|38|401.4842|364.9856|10
11008705|25|128.0787|116.4352|10
10815096|12|303.4046|275.8224|10
14719948|18|168.5376|153.2160|10
12197965|20|4.6939|4.2672|10
12197964|20|4.6939|4.2672|10
12347845|20|26.3894|23.9904|10
14844303|81|56.6104|51.4640|10
14838434|18|168.5376|153.2160|10
14860288|361|88.5069|80.4608|10
11017681|76|31.4992|28.6356|16
12119965|14|95.2898|86.6271|16
10971766|89|87.7061|79.7328|16
11438902|247|5.4008|4.9098|16
12245912|16|110.4896|100.4451|16
13849610|30|70.1616|63.7833|16
14090497|46|19.4363|17.6694|16
12148474|25|231.4897|210.4452|16
14429678|120|605.2269|550.2063|16
10812120|170|20.1802|18.3456|16
10848723|258|28.9605|26.3277|16
12348358|34|1632.6687|1484.2443|16
11005881|48|27.2626|24.7842|16
14188591|14|52.7789|47.9808|16
12226791|30|7.4867|6.8061|16
14097455|14|74.0101|67.2819|16
12566284|240|41.4114|37.6467|16
14691149|130|3.3795|3.0723|16
10743140|387|26.0337|23.6670|16
10914338|60|5.4655|4.9686|16
14691282|49|3.3957|3.0870|16
10867899|148|8.9097|8.0997|16
9845877|77|266.2876|242.0796|16
14061774|24|19.5819|17.8017|16
12830354|13|153.8576|139.8705|16
14083451|24|40.3118|36.6471|16
13027520|39|94.7239|86.1126|16
10924572|111|30.0115|27.2832|16
15266655|25|2223.8439|2021.6763|16
14258679|24|7.6646|6.9678|16
15357334|22|297.5118|270.4653|16
12326825|85|149.9121|136.2837|16
10961555|457|7.7939|7.0854|16
15358792|22|698.5278|635.0253|16
15358346|94|439.8078|399.8253|16
15359098|13|1547.7924|1407.0840|16
11534274|195|3.1884|2.8985|34
11528418|92|0.6820|0.6200|34
11534299|135|2.1995|1.9995|34
11534301|93|2.1995|1.9995|34
11528414|59|0.6820|0.6200|34
10182852|16|1.5686|1.4260|34
6808553|67|0.9719|0.8835|34
7809408|134|4.6888|4.2625|34
12768743|78|2.0290|1.8445|34
10975276|64|9.2070|8.3700|34
8088730|397|0.7673|0.6975|34
5970042|491|2.0460|1.8600|34
10361189|17|50.2805|45.7095|34
9005881|24|8.9001|8.0910|34
10916279|29|42.6080|38.7345|34
11604452|85|1.0060|0.9145|34
14806737|12|0.6650|0.6045|34
10143608|247|1.2958|1.1780|34
10742389|171|8.1840|7.4400|34
14808963|17|3.3930|3.0845|34
6970326|184|53.9633|49.0575|34
5680999|658|30.2638|27.5125|34
10113281|90|15.6860|14.2600|34
9399138|52|19.6075|17.8250|34
10784895|33|30.5195|27.7450|34
10804856|10|90.8083|82.5530|34
7874069|117|3.2395|2.9450|34
9392943|30|32.3098|29.3725|34
4463411|16|3.2225|2.9295|34
12740352|65|71.1156|64.6505|34
12728178|74|49.4280|44.9345|34
15102289|57|69.0696|62.7905|34
11961368|164|0.6650|0.6045|34
12743767|36|42.5057|38.6415|34
12768395|115|73.3150|66.6500|34
12753579|577|6.0869|5.5335|34
11469121|227|7.8430|7.1300|34
11726085|130|50.9795|46.3450|34
11950189|86|23.5066|21.3696|9
11621879|10|108.9950|99.0864|9
12733730|73|573.7424|521.5840|9
12264910|40|20.4635|18.6032|9
12178910|66|409.5291|372.2992|9
12728328|46|2099.1432|1908.3120|9
12732633|26|3931.1888|3573.8080|9
12271026|17|72.1336|65.5760|9
12355362|116|13.8846|12.6224|9
10839378|69|39.1283|35.5712|9
11015934|208|34.5206|31.3824|9
12291645|10|109.0936|99.1760|9
12654354|88|126.9453|115.4048|9
12221720|21|39.9661|36.3328|9
12221718|183|39.9661|36.3328|9
12498465|26|63.0291|57.2992|9
12729326|998|134.4235|122.2032|9
12413336|44|21.0302|19.1184|9
12738954|203|359.2019|326.5472|9
12415923|32|785.7819|714.3472|9
12433666|2878|18.0858|16.4416|9
12395848|11|24.6646|22.4224|9
15445997|2225|95.8373|87.1248|9
12334907|37|114.4528|104.0480|9
12321716|132|173.7982|157.9984|9
12794930|286|7.4166|6.7424|9
12797623|10|21.2027|19.2752|9
12290243|371|124.9987|113.6352|9
12798245|10|17.4821|15.8928|9
12793825|37|580.7402|527.9456|9
15254049|27|1424.8696|1295.3360|9
12901043|14|96.0221|87.2928|9
12998455|4030|621.1251|564.6592|9
12783777|86|32.5494|29.5904|9
13221165|22|49.8344|45.3040|9
13277904|223|611.3800|555.8000|9
14784631|420|867.6606|788.7824|10
15019742|100|1691.6099|1537.8272|10
11454274|82|1094.3363|994.8512|10
8876583|943|16.9154|15.3776|10
15087025|18|210.9677|191.7888|10
15091673|3851|442.8794|402.6176|10
15093308|1255|528.6635|480.6032|10
15091717|35|47.5059|43.1872|10
15123041|17|1571.5515|1428.6832|10
12897556|10|1112.4714|1011.3376|10
13003924|10|1354.4362|1231.3056|10
14049253|50|67.5752|61.4320|10
11585152|12|155.5154|141.3776|10
10786300|46|35.7157|32.4688|10
15222460|10|255.2581|232.0528|10
15248499|16|155.6386|141.4896|10
15249076|34|498.9600|453.6000|10
15241989|88|290.5179|264.1072|10
15248460|79|122.9536|111.7760|10
15241765|18|71.7024|65.1840|10
15242156|72|112.9621|102.6928|10
15313250|1413|25.0589|22.7808|10
15242108|10|892.3006|811.1824|10
15242291|15|78.8726|71.7024|10
15248535|62|344.1346|312.8496|10
15241507|13|17.0386|15.4896|10
14693806|281|18.1597|16.5088|10
15331797|10|133.2901|121.1728|10
15331789|16|115.5370|105.0336|10
15331772|10|133.2901|121.1728|10
15383052|10|1332.9994|1211.8176|10
15397692|11|1102.0363|1001.8512|10
15397638|11|1533.7661|1394.3328|10
15433336|185|708.7326|644.3024|10
14422591|3847|20.0446|18.2224|10
11012219|13810|5.5563|5.0512|10
15460801|59|528.2077|480.1888|10
14718977|20|2.9838|2.7125|34
14719303|982|24.1258|21.9325|34
14843811|19|2.9838|2.7125|34
15053396|115|5.7118|5.1925|34
15096567|104|11.6281|10.5710|34
15119136|363|43.9038|39.9125|34
15127975|10|62.2325|56.5750|34
15201088|1100|6.5643|5.9675|34
15262079|25|170.4830|154.9845|34
15349496|860|7.5873|6.8975|34
15400611|19|22.5060|20.4600|34
15400735|51|3.2225|2.9295|34
14396995|19|358.3228|325.7480|34
15429536|17|131.2850|119.3500|34
5836358|14|80.7829|73.4390|34
10034078|32|350.4227|318.5661|43
10021237|48|44.8333|40.7575|43
12737200|10|135.1327|122.8479|43
9966204|74|204.6506|186.0460|43
9959640|584|19.3047|17.5497|43
9988970|942|28.5727|25.9752|43
9956017|206|212.9692|193.6084|43
10734049|910|62.5857|56.8961|43
10750462|1338|53.6793|48.7994|43
15450556|1647|18.4155|16.7414|43
9945808|1322|10.8203|9.8366|43
9947592|122|62.9022|57.1838|43
9969580|78|17.5113|15.9194|43
10003795|2011|29.5673|26.8794|43
9968826|95|423.5424|385.0385|43
10896007|2147|13.6685|12.4259|43
10004735|2271|29.7633|27.0575|43
10025345|206|91.8667|83.5152|43
9933141|339|140.7839|127.9854|43
10000687|390|167.6990|152.4536|43
9939442|189|118.9324|108.1204|43
9934284|95|189.5655|172.3323|43
15253376|10|95.9658|87.2416|43
9967454|91|23.3886|21.2624|43
10016528|65|26.0862|23.7147|43
9987110|53|40.4328|36.7571|43
9925679|17|150.9863|137.2603|43
10039904|78|75.4706|68.6096|43
9971540|19|49.3844|44.8949|43
9940023|28|54.2219|49.2926|43
9985722|39|49.2186|44.7442|43
9937699|191|75.4706|68.6096|43
9986464|18|9.4640|8.6036|43
9937746|44|154.8744|140.7949|43
9948685|11|20.7815|18.8923|43
9930636|41|14.6933|13.3575|43
9956064|14|18.4005|16.7277|43
9953205|18|12.4629|11.3299|43
10911005|4839|9.6599|8.7817|43
10911012|413|9.9613|9.0557|43
10911014|133|9.9161|9.0146|43
10773060|33|41.8343|38.0312|43
10016009|28|42.1207|38.2915|43
10840603|26|29.9893|27.2630|43
10840605|4254|17.7073|16.0975|43
10970849|68|46.0238|41.8398|43
9980562|139|40.6890|36.9900|43
9945218|545|90.4501|82.2274|43
9979080|45|55.1713|50.1557|43
9964938|49|155.7334|141.5758|43
9988046|19|43.3564|39.4149|43
10737304|48|9.4941|8.6310|43
10737305|92|9.5242|8.6584|43
10733339|2330|20.6911|18.8101|43
10766950|25|43.1605|39.2368|43
10766952|12|61.4103|55.8275|43
10835878|796|90.0282|81.8438|43
9974566|350|13.3520|12.1382|43
10733312|333|196.6936|178.8124|43
10733311|299|196.8443|178.9494|43
10752216|870|125.7139|114.2854|43
10842095|12|42.8742|38.9765|43
10765388|11|90.4200|82.2000|43
12737204|299|109.5137|99.5579|43
14103146|11|37.2380|33.8527|43
1045766|18|53.7698|48.8816|43
10020343|311|32.0539|29.1399|43
10001780|223|58.0949|52.8135|43
12738123|76|81.6342|74.2129|43
10737816|1862|123.4987|112.2715|43
9948100|19|71.0249|64.5681|43
9965227|25|2.1550|1.9591|43
9945321|189|11.6190|10.5627|43
10839524|23|93.9615|85.4195|43
10809109|1614|9.4037|8.5488|43
10809111|1703|9.4338|8.5762|43
9959128|71|28.6933|26.0848|43
10738241|40|75.7117|68.8288|43
10738928|64|37.7051|34.2774|43
10862880|29|102.0390|92.7627|43
9945288|611|33.4855|30.4414|43
12729740|336|7.2336|6.5760|43
12737259|40|7.3391|6.6719|43
12727703|133|6.6308|6.0280|43
12742273|222|20.0883|18.2621|43
12730251|642|16.8633|15.3303|43
11023968|10|50.9818|46.3471|43
11023991|17|34.1034|31.0031|43
11077286|130|37.6750|34.2500|43
12738559|158|36.3639|33.0581|43
9996555|10|10.7600|9.7818|43
16043086|14|83.8043|76.1857|43
10738922|12|34.4952|31.3593|43
9947955|64|3.5264|3.2058|43
9997846|87|206.0672|187.3338|43
10735220|931|267.5076|243.1887|43
10010041|59|172.3405|156.6732|43
10757524|234|227.9036|207.1851|43
10741962|464|71.8990|65.3627|43
12734951|801|96.0260|87.2964|43
14846768|147|84.1810|76.5282|43
10839133|81|105.6859|96.0781|43
15253518|20|54.2520|49.3200|43
11024147|21|57.4921|52.2655|43
11024050|16|48.7515|44.3195|43
11024105|94|33.1540|30.1400|43
12739698|102|59.3457|53.9506|43
12739074|29|79.6751|72.4319|43
14184474|156|52.2477|47.4979|43
12735633|68|134.8464|122.5876|43
12736545|153|64.3790|58.5264|43
15255848|47|85.8990|78.0900|43
9944713|802|207.2125|188.3750|43
10737942|34|67.7999|61.6363|43
10757540|347|124.7043|113.3675|43
10864089|105|83.4125|75.8295|43
10839161|47|102.8226|93.4751|43
12732891|603|50.2735|45.7032|43
10839140|78|159.4255|144.9323|43
10839135|30|89.3048|81.1862|43
10737809|598|52.6697|47.8815|43
10754933|120|99.9141|90.8310|43
10846970|3362|2.9085|2.6441|43
10847001|57|3.0592|2.7811|43
11024169|14|38.4285|34.9350|43
11024078|10|33.9075|30.8250|43
11024212|76|59.5265|54.1150|43
10754847|118|99.9141|90.8310|43
10759152|723|19.3650|17.6045|43
10759028|3113|20.6459|18.7690|43
10891078|92|97.9550|89.0500|43
10862719|31|78.5298|71.3907|43
10862712|23|105.4900|95.9000|43
10760516|437|138.2673|125.6975|43
10760669|478|90.3447|82.1315|43
10839546|113|42.8742|38.9765|43
11024215|41|73.8430|67.1300|43
10783955|3506|25.8601|23.5092|43
12734519|1773|50.7407|46.1279|43
12737354|79|143.9939|130.9035|43
10911019|714|8.1378|7.3980|43
10857382|3740|19.7266|17.9333|43
11023957|24|27.1260|24.6600|43
12737522|98|107.4340|97.6673|43
10877315|18349|14.4672|13.1520|43
10775084|743|55.0658|50.0598|43
10951152|23|19.7417|17.9470|43
10835880|463|224.6786|204.2533|43
12738963|306|16.3962|14.9056|43
12730623|686|87.8882|79.8984|43
10883709|121|72.6826|66.0751|43
11015987|73|39.3779|35.7981|43
10886070|1488|12.1766|11.0696|43
10802064|234|29.2358|26.5780|43
10768293|41|142.5471|129.5883|43
15438390|115|39.4231|35.8392|43
10923498|42|77.9270|70.8427|43
10743151|20|2.6373|2.3975|43
10768766|119|31.5566|28.6878|43
10802028|523|30.3510|27.5918|43
12732860|107|7.1130|6.4664|43
10885611|82|85.1756|77.4324|43
10929727|204|39.1067|35.5515|43
10920607|32|35.7008|32.4553|43
10914091|28|101.3005|92.0914|43
10921136|53|135.2834|122.9849|43
10762908|432|362.5390|329.5809|43
10901355|39|14.1357|12.8506|43
11024166|13|45.1347|41.0315|43
10923625|428|173.5461|157.7692|43
10922776|1415|11.3477|10.3161|43
16474|19|171.4514|155.8649|43
10948386|12|41.0356|37.3051|43
10919631|3639|25.2573|22.9612|43
6648695|84|198.2308|180.2098|43
10953549|27|30.0647|27.3315|43
10958632|271|61.6062|56.0056|43
10923336|232|25.6944|23.3585|43
10758887|75|3.7223|3.3839|43
10991786|104|12.4177|11.2888|43
10959265|196|6.5705|5.9732|43
10959269|266|11.6642|10.6038|43
12727822|120|33.6965|30.6332|43
12731584|27|46.6869|42.4426|43
11002629|727|140.1510|127.4100|43
12739148|282|14.0000|12.7273|43
10803682|39|18.5210|16.8373|43
11024249|77|81.3780|73.9800|43
10877339|726|19.9527|18.1388|43
12738053|231|50.2735|45.7032|43
10794167|1241|11.5436|10.4942|43
10847011|138|4.0237|3.6579|43
12738969|144|8.7105|7.9186|43
12735794|17|233.0425|211.8568|43
11023248|14|45.1347|41.0315|43
10858918|1477|192.1576|174.6887|43
11076953|11|40.3123|36.6475|43
11077111|25|26.3725|23.9750|43
11077008|22|14.8440|13.4945|43
11076956|11|27.1260|24.6600|43
11076967|155|24.1120|21.9200|43
11076974|20|29.3865|26.7150|43
11076978|21|18.8375|17.1250|43
11076985|33|13.1863|11.9875|43
11076992|34|48.9775|44.5250|43
11077116|239|39.9355|36.3050|43
11077120|298|23.7353|21.5775|43
11077127|206|24.1120|21.9200|43
11077134|47|34.6610|31.5100|43
